text,airline_sentiment
on hold for hour can book use take flight voucher onlin,0
when do we get our baggag la to rdu,0
ha the worst custom servic and their flight are alway delay,0
if you are go to make me wait in the phone for long time can you at least turn off the ad they are eat away at my soul,0
despit mechan issu and mani delay follow by cancel flightlat still get to vega thank to great gate agent,2
u airlin la to rdu is hold onto baggag for an hour alreadi and everyon is still wait,0
we ve now learn to never fli with again you ve lost custom from our group the hundr more from our compani,0
spoke with your rep in nh and pa veri poor commun bag still sit in philli train your staff,0
thank for the worst custom servic on the face of the earth love the hr on hold along cancel flightl flight,0
tri reach out to you guy run out time and patienc just want my flight to be honor and want confirm,0
do you have bereav discount on airfar a my grandfath just pass and need to attend hi funer thi week,1
and after six hour even the gate agent got fed up and left u all on line in front of an empti desk stay classi u air,0
how do you lose pilot,0
the ad on your phone system when wait for rep is the most annoy thing ever especi when wait for over min,0
we are miss our connect due to delay out of la what are we suppos to do now,0
might have been cancel flight mechan issu hour late flightr peopl still wait and zero inform pleas send help,0
hour no agent should keep wait,0
how hard is it to unload bag in order of arriv min and count for flight,0
is it polici to tell custom we can help you sorri but thi is unaccept,0
thank you for correctli interpret my last tweet a non sarcast and delay my flight again yyz termin danc parti,0
we can help you we don put peopl up in hotel when you miss flight it against polici,0
my friend at kphl were told by your rep if it were me woulda just gone home thi am and tri again tomorrow,0
ann mari at lga is the best ticket agent ever excellentcustomerservic,2
wast day of my vacat after problem with not one but two plane waitinginphilli flight838,0
it unaccept the way your agent at the gate treat pay custom,0
mad love nyc,1
more like usdelay way anoth long paperwork relat flightd delay friday in charlott today in philli letsgoalreadi,0
your custom servic at clt is terribl my flight wa delay from jfk for hour get to clt to horrid custom servic,0
flight out of phil no updat and wa suppos to leav minut ago sit in airport wonder irrit,0
flight aircraft at gate but no crew will be hour late flight to destin come on,0
pleas can someon contact me regard my miss bag it ha been day onlin track show noth,0
delay blue sky all over whyisusairalwaysdelay,0
ill never fli you again due to the emot financi stress you have caus me becaus of one of your staff member error,0
where are my bag,0
thank to you you have now incur u approxim dollar in fee due to staff member screw up neveragain,0
when aa gate supervisor wa ask for hi superior name respons receiv wa the ceo of americanairlin merger,1
hr wait so far for custom servic ye bad weather but do air traffic control answer your phone,0
aa gate supervisor emplid allow flight aa67 to leav jfk to sj on feb15 custom that made final board call,1
thank for be so bad you make two day train trip look appeal,0
you have got to be kid me no info on from dca to bgr and your phone line tell me to call back late flightr,0
it pretti ridicul that at phx sky harbor you have employe work check in on sunday afternoon min count,0
realli hope don get charg for thi flight becaus they couldn handl the influx of call bummer,0
have been on hold for over hour pleas help,0
promis if can help it will nvr fli again even if have pay more fli sum1 els badcustomerservic,0
yesterday we were delay for six hour lil to no explan we paid lot of fli thi is how treat ur custom,0
have noth but issu when fli what up that travel vacat aw,0
you should updat your passbook pass with ani gate chang,1
custom servic fail today experi will ensur do my best never to util you again,0
ve been on hold min to cancel flight my reserv for thi afternoon is there anoth way web tell me to call,0
suggest you failur make huge donat to charlott nc a they provid great custom servic today unlik you,0
thi is how concern your gate attend at c26 are thi afternoon nocommun nocrew,0
nd plane forc to get off due to mech and wait for rd need hous and meal in stt need help b4 we arriv at stt pleas,0
need an actual person in custom relat for refund what can call will disput thi charg on my credit card,0
thi is my nd attempt to call u airway dividend mile minut no help hung up usairway b,0
don need thi link after get person now say don know where bag are lost on nonstop phx to jfk,0
